Month,Day,Version,Shop,Hour,Volume
11,8,plan,KP,24,2400
11,8,plan,MP,24,2000
11,8,actual,Total,25,4242.67
11,8,actual,KP,25,2370.73
11,8,actual,MP,25,1871.93
11,8,actual,unbalance,25,-42.67
11,8,plan,Total,25,4200
11,8,plan,KP,25,2200
11,8,plan,MP,25,2000
11,8,actual,Total,26,3813.52
11,8,actual,KP,26,2306.91
11,8,actual,MP,26,1506.6
11,8,actual,unbalance,26,436.49
11,8,plan,Total,26,4250
11,8,plan,KP,26,2250
11,8,plan,MP,26,2000
11,8,actual,Total,27,4618.02
11,8,actual,KP,27,2615.81
11,8,actual,MP,27,2002.2
11,8,actual,unbalance,27,-368.02
11,8,plan,Total,27,4250
11,8,plan,KP,27,2250
11,8,plan,MP,27,2000
11,8,actual,Total,28,3650.28
11,8,actual,KP,28,2139.9
11,8,actual,MP,28,-489.63
11,8,actual,unbalance,28,1510.38
11,8,plan,Total,28,4600
11,8,plan,KP,28,2600
11,8,plan,MP,28,2000
11,8,actual,Total,29,4656.91
11,8,actual,KP,29,2596.83
11,8,actual,MP,29,2060.08
11,8,actual,unbalance,29,-256.91
11,8,plan,Total,29,4400
11,8,plan,KP,29,2400
11,8,plan,MP,29,2000
11,8,actual,Total,30,3906.25
11,8,actual,KP,30,2430.35
11,8,actual,MP,30,1475.9
11,8,actual,unbalance,30,493.75
11,8,plan,Total,30,4400
11,8,plan,KP,30,2400
11,8,plan,MP,30,2000
11,8,actual,Total,31,
11,8,actual,KP,31,
11,8,actual,MP,31,
11,8,actual,unbalance,31,
11,8,plan,Total,31,
11,8,plan,KP,31,
11,8,plan,MP,31,
11,9,actual,Total,1,2377.26
11,9,actual,KP,1,1521.57
11,9,actual,MP,1,855.68
11,9,actual,unbalance,1,822.74
11,9,plan,Total,1,3200
11,9,plan,KP,1,2200
11,9,plan,MP,1,1000
11,9,actual,Total,2,5191.14
11,9,actual,KP,2,2606.64
11,9,actual,MP,2,2584.5
11,9,actual,unbalance,2,158.86
11,9,plan,Total,2,5350
11,9,plan,KP,2,2850
11,9,plan,MP,2,2500
11,9,actual,Total,3,4711.71
11,9,actual,KP,3,2253.59
11,9,actual,MP,3,2458.12
11,9,actual,unbalance,3,1488.29
11,9,plan,Total,3,6200
11,9,plan,KP,3,2900
11,9,plan,MP,3,3300
11,9,actual,Total,4,5116.21
11,9,actual,KP,4,2823.45
11,9,actual,MP,4,2292.77
11,9,actual,unbalance,4,-716.21
11,9,plan,Total,4,4400
11,9,plan,KP,4,2500
11,9,plan,MP,4,1900
11,9,actual,Total,5,4979.09
11,9,actual,KP,5,2792.37
11,9,actual,MP,5,2186.72
11,9,actual,unbalance,5,20.91
11,9,plan,Total,5,5000
11,9,plan,KP,5,2600
11,9,plan,MP,5,2400
11,9,actual,Total,6,4564.3
11,9,actual,KP,6,2717.67
11,9,actual,MP,6,1846.64
11,9,actual,unbalance,6,535.7
11,9,plan,Total,6,5100
11,9,plan,KP,6,2700
11,9,plan,MP,6,2400
11,9,actual,Total,7,3891.17
11,9,actual,KP,7,2478.32
11,9,actual,MP,7,1412.85
11,9,actual,unbalance,7,1208.83
11,9,plan,Total,7,5100
11,9,plan,KP,7,2700
11,9,plan,MP,7,2400
11,9,actual,Total,8,5376.48
11,9,actual,KP,8,3057.17
11,9,actual,MP,8,2319.31
11,9,actual,unbalance,8,-526.48
11,9,plan,Total,8,4850
11,9,plan,KP,8,2700
11,9,plan,MP,8,2150
11,9,actual,Total,9,5747.26
11,9,actual,KP,9,2556.49
11,9,actual,MP,9,3190.77
11,9,actual,unbalance,9,-1197.26
11,9,plan,Total,9,4550
11,9,plan,KP,9,2700
11,9,plan,MP,9,1850
11,9,actual,Total,10,5150.86
11,9,actual,KP,10,2837.44
11,9,actual,MP,10,2313.41
11,9,actual,unbalance,10,-500.86
11,9,plan,Total,10,4650
11,9,plan,KP,10,2800
11,9,plan,MP,10,1850
11,9,actual,Total,11,5057.52
11,9,actual,KP,11,2546.82
11,9,actual,MP,11,2510.7
11,9,actual,unbalance,11,-207.52
11,9,plan,Total,11,4850
11,9,plan,KP,11,2700
11,9,plan,MP,11,2150
11,9,actual,Total,12,4915.07
11,9,actual,KP,12,2724.62
11,9,actual,MP,12,2190.45
11,9,actual,unbalance,12,134.93
11,9,plan,Total,12,5050
11,9,plan,KP,12,2800
11,9,plan,MP,12,2250
11,9,actual,Total,13,4764.26
11,9,actual,KP,13,2715.17
11,9,actual,MP,13,2049.09
11,9,actual,unbalance,13,285.74
11,9,plan,Total,13,5050
11,9,plan,KP,13,2800
11,9,plan,MP,13,2250
11,9,actual,Total,14,3367.14
11,9,actual,KP,14,1518.8
11,9,actual,MP,14,1848.34
11,9,actual,unbalance,14,1482.86
11,9,plan,Total,14,4850
11,9,plan,KP,14,2600
11,9,plan,MP,14,2250
11,9,actual,Total,15,5012.95
11,9,actual,KP,15,2906.96
11,9,actual,MP,15,2105.99
11,9,actual,unbalance,15,-162.95
11,9,plan,Total,15,4850
11,9,plan,KP,15,2600
11,9,plan,MP,15,2250
11,9,actual,Total,16,4371.52
11,9,actual,KP,16,2868.97
11,9,actual,MP,16,1502.55
11,9,actual,unbalance,16,378.48
11,9,plan,Total,16,4750
11,9,plan,KP,16,2600
11,9,plan,MP,16,2150
11,9,actual,Total,17,4701.93
11,9,actual,KP,17,2682.2
11,9,actual,MP,17,2019.72
11,9,actual,unbalance,17,348.07
11,9,plan,Total,17,5050
11,9,plan,KP,17,2900
11,9,plan,MP,17,2150
11,9,actual,Total,18,5636.92
11,9,actual,KP,18,3058.2
11,9,actual,MP,18,2578.71
11,9,actual,unbalance,18,-586.92
11,9,plan,Total,18,5050
11,9,plan,KP,18,2900
11,9,plan,MP,18,2150
11,9,actual,Total,19,5373.76
11,9,actual,KP,19,3015.96
11,9,actual,MP,19,2357.8
11,9,actual,unbalance,19,-623.76
11,9,plan,Total,19,4750
11,9,plan,KP,19,2750
11,9,plan,MP,19,2000
11,9,actual,Total,20,5802.97
11,9,actual,KP,20,3224.66
11,9,actual,MP,20,2578.31
11,9,actual,unbalance,20,-352.97
11,9,plan,Total,20,5450
11,9,plan,KP,20,3000
11,9,plan,MP,20,2450
11,9,actual,Total,21,3176.76
11,9,actual,KP,21,1952.5
11,9,actual,MP,21,1224.26
11,9,actual,unbalance,21,2273.24
11,9,plan,Total,21,5450
11,9,plan,KP,21,3000
11,9,plan,MP,21,2450
11,9,actual,Total,22,5026.48
11,9,actual,KP,22,3149.96
11,9,actual,MP,22,1876.52
11,9,actual,unbalance,22,673.52
11,9,plan,Total,22,5700
11,9,plan,KP,22,3200
11,9,plan,MP,22,2500
11,9,actual,Total,23,5489.08
11,9,actual,KP,23,2855.67
11,9,actual,MP,23,2633.41
11,9,actual,unbalance,23,-339.08
11,9,plan,Total,23,5150
11,9,plan,KP,23,2650
11,9,plan,MP,23,2500
11,9,actual,Total,24,5037.53
11,9,actual,KP,24,3173.94
11,9,actual,MP,24,1863.59
11,9,actual,unbalance,24,12.48
11,9,plan,Total,24,5050
11,9,plan,KP,24,2550
11,9,plan,MP,24,2500
11,9,actual,Total,25,5341.75
11,9,actual,KP,25,3249.4
11,9,actual,MP,25,2092.35
11,9,actual,unbalance,25,8.25
11,9,plan,Total,25,5350
11,9,plan,KP,25,2850
11,9,plan,MP,25,2500
11,9,actual,Total,26,4548.1
11,9,actual,KP,26,3172.02
11,9,actual,MP,26,1376.08
11,9,actual,unbalance,26,601.9
11,9,plan,Total,26,5150
11,9,plan,KP,26,2850
11,9,plan,MP,26,2300
11,9,actual,Total,27,5230.57
11,9,actual,KP,27,3099.26
11,9,actual,MP,27,2131.31
11,9,actual,unbalance,27,169.43
11,9,plan,Total,27,5400
11,9,plan,KP,27,3000
11,9,plan,MP,27,2400
11,9,actual,Total,28,4128.61
11,9,actual,KP,28,2225.91
11,9,actual,MP,28,-497.3
11,9,actual,unbalance,28,1902.7
11,9,plan,Total,28,5000
11,9,plan,KP,28,3000
11,9,plan,MP,28,2000
11,9,actual,Total,29,5056.12
11,9,actual,KP,29,3184.69
11,9,actual,MP,29,1871.43
11,9,actual,unbalance,29,-56.12
11,9,plan,Total,29,5000
11,9,plan,KP,29,3000
11,9,plan,MP,29,2000
11,9,actual,Total,30,4821.16
11,9,actual,KP,30,3004.12
11,9,actual,MP,30,1817.04
11,9,actual,unbalance,30,178.84
11,9,plan,Total,30,5000
11,9,plan,KP,30,3000
11,9,plan,MP,30,2000
11,9,actual,Total,31,
11,9,actual,KP,31,
11,9,actual,MP,31,
11,9,actual,unbalance,31,
11,9,plan,Total,31,
11,9,plan,KP,31,
11,9,plan,MP,31,
11,10,actual,Total,1,2811.08
11,10,actual,KP,1,2060.14
11,10,actual,MP,1,750.94
11,10,actual,unbalance,1,588.92
11,10,plan,Total,1,3400
11,10,plan,KP,1,2400
11,10,plan,MP,1,1000
11,10,actual,Total,2,4806.51
11,10,actual,KP,2,2699.29
11,10,actual,MP,2,2107.22
11,10,actual,unbalance,2,393.49
11,10,plan,Total,2,5200
11,10,plan,KP,2,2950
11,10,plan,MP,2,2250
11,10,actual,Total,3,5245.51
11,10,actual,KP,3,2508.55
11,10,actual,MP,3,2736.96
11,10,actual,unbalance,3,-295.51
11,10,plan,Total,3,4950
11,10,plan,KP,3,2400
11,10,plan,MP,3,2550
11,10,actual,Total,4,4917.36
11,10,actual,KP,4,2900.19
11,10,actual,MP,4,2017.17
11,10,actual,unbalance,4,-317.36
11,10,plan,Total,4,4600
11,10,plan,KP,4,2600
11,10,plan,MP,4,2000
11,10,actual,Total,5,5209.86
11,10,actual,KP,5,2756.23
11,10,actual,MP,5,2453.63
11,10,actual,unbalance,5,-9.86
11,10,plan,Total,5,5200
11,10,plan,KP,5,2800
11,10,plan,MP,5,2400
11,10,actual,Total,6,4594.12
11,10,actual,KP,6,2517.84
11,10,actual,MP,6,2076.29
11,10,actual,unbalance,6,605.88
11,10,plan,Total,6,5200
11,10,plan,KP,6,2800
11,10,plan,MP,6,2400
11,10,actual,Total,7,5414.95
11,10,actual,KP,7,3059.38
11,10,actual,MP,7,2355.58
11,10,actual,unbalance,7,-214.95
11,10,plan,Total,7,5200
11,10,plan,KP,7,2800
11,10,plan,MP,7,2400
11,10,actual,Total,8,5275.47
11,10,actual,KP,8,3048.11
11,10,actual,MP,8,2227.35
11,10,actual,unbalance,8,-375.47
11,10,plan,Total,8,4900
11,10,plan,KP,8,2800
11,10,plan,MP,8,2100
11,10,actual,Total,9,5324.25
11,10,actual,KP,9,2740.48
11,10,actual,MP,9,2583.77
11,10,actual,unbalance,9,-324.25
11,10,plan,Total,9,5000
11,10,plan,KP,9,2900
11,10,plan,MP,9,2100
11,10,actual,Total,10,4583.02
11,10,actual,KP,10,2790.28
11,10,actual,MP,10,1792.75
11,10,actual,unbalance,10,416.98
11,10,plan,Total,10,5000
11,10,plan,KP,10,2900
11,10,plan,MP,10,2100
11,10,actual,Total,11,5157.52
11,10,actual,KP,11,2769.16
11,10,actual,MP,11,2388.37
11,10,actual,unbalance,11,-257.52
11,10,plan,Total,11,4900
11,10,plan,KP,11,2800
11,10,plan,MP,11,2100
11,10,actual,Total,12,5000.39
11,10,actual,KP,12,3047.64
11,10,actual,MP,12,1952.75
11,10,actual,unbalance,12,-200.39
11,10,plan,Total,12,4800
11,10,plan,KP,12,2800
11,10,plan,MP,12,2000
11,10,actual,Total,13,4801.99
11,10,actual,KP,13,2875.72
11,10,actual,MP,13,1926.28
11,10,actual,unbalance,13,198.01
11,10,plan,Total,13,5000
11,10,plan,KP,13,2700
11,10,plan,MP,13,2300
11,10,actual,Total,14,4986.56
11,10,actual,KP,14,2882.41
11,10,actual,MP,14,2104.15
11,10,actual,unbalance,14,-36.56
11,10,plan,Total,14,4950
11,10,plan,KP,14,2700
11,10,plan,MP,14,2250
11,10,actual,Total,15,5315.34
11,10,actual,KP,15,3110.12
11,10,actual,MP,15,2205.22
11,10,actual,unbalance,15,-365.34
11,10,plan,Total,15,4950
11,10,plan,KP,15,2700
11,10,plan,MP,15,2250
11,10,actual,Total,16,4931.11
11,10,actual,KP,16,3022.62
11,10,actual,MP,16,1908.49
11,10,actual,unbalance,16,68.89
11,10,plan,Total,16,5000
11,10,plan,KP,16,2800
11,10,plan,MP,16,2200
11,10,actual,Total,17,4895.71
11,10,actual,KP,17,2602.81
11,10,actual,MP,17,2292.9
11,10,actual,unbalance,17,254.29
11,10,plan,Total,17,5150
11,10,plan,KP,17,2950
11,10,plan,MP,17,2200
11,10,actual,Total,18,5826.7
11,10,actual,KP,18,3054.79
11,10,actual,MP,18,2771.91
11,10,actual,unbalance,18,-676.7
11,10,plan,Total,18,5150
11,10,plan,KP,18,2950
11,10,plan,MP,18,2200
11,10,actual,Total,19,5694.72
11,10,actual,KP,19,3350.07
11,10,actual,MP,19,2344.65
11,10,actual,unbalance,19,-794.72
11,10,plan,Total,19,4900
11,10,plan,KP,19,2600
11,10,plan,MP,19,2300
11,10,actual,Total,20,5980.28
11,10,actual,KP,20,3231.36
11,10,actual,MP,20,2748.93
11,10,actual,unbalance,20,-480.28
11,10,plan,Total,20,5500
11,10,plan,KP,20,3000
11,10,plan,MP,20,2500
11,10,actual,Total,21,4341.08
11,10,actual,KP,21,2695.8
11,10,actual,MP,21,1645.27
11,10,actual,unbalance,21,1158.92
11,10,plan,Total,21,5500
11,10,plan,KP,21,3000
11,10,plan,MP,21,2500
11,10,actual,Total,22,5391.13
11,10,actual,KP,22,3295.57
11,10,actual,MP,22,2095.56
11,10,actual,unbalance,22,408.87
11,10,plan,Total,22,5800
11,10,plan,KP,22,3200
11,10,plan,MP,22,2600
11,10,actual,Total,23,5277.53
11,10,actual,KP,23,2998.77
11,10,actual,MP,23,2278.75
11,10,actual,unbalance,23,22.48
11,10,plan,Total,23,5300
11,10,plan,KP,23,2700
11,10,plan,MP,23,2600
11,10,actual,Total,24,5225.34
11,10,actual,KP,24,3017.7
11,10,actual,MP,24,2207.64
11,10,actual,unbalance,24,74.66
11,10,plan,Total,24,5300
11,10,plan,KP,24,2800
11,10,plan,MP,24,2500
11,10,actual,Total,25,5997.42
11,10,actual,KP,25,3359.18
11,10,actual,MP,25,2638.24
11,10,actual,unbalance,25,-697.42
11,10,plan,Total,25,5300
11,10,plan,KP,25,2800
11,10,plan,MP,25,2500
11,10,actual,Total,26,4905.59
11,10,actual,KP,26,3216.14
11,10,actual,MP,26,1689.45
11,10,actual,unbalance,26,394.42
11,10,plan,Total,26,5300
11,10,plan,KP,26,2800
11,10,plan,MP,26,2500
11,10,actual,Total,27,5275.11
11,10,actual,KP,27,3163.51
11,10,actual,MP,27,2111.6
11,10,actual,unbalance,27,724.89
11,10,plan,Total,27,6000
11,10,plan,KP,27,3350
11,10,plan,MP,27,2650
11,10,actual,Total,28,5894.41
11,10,actual,KP,28,3473.51
11,10,actual,MP,28,-229.11
11,10,actual,unbalance,28,2420.89
11,10,plan,Total,28,5250
11,10,plan,KP,28,3000
11,10,plan,MP,28,2250
11,10,actual,Total,29,4989.35
11,10,actual,KP,29,3096.18
11,10,actual,MP,29,1893.17
11,10,actual,unbalance,29,260.65
11,10,plan,Total,29,5250
11,10,plan,KP,29,3000
11,10,plan,MP,29,2250
11,10,actual,Total,30,5091.7
11,10,actual,KP,30,3044.09
11,10,actual,MP,30,2047.6
11,10,actual,unbalance,30,158.3
11,10,plan,Total,30,5250
11,10,plan,KP,30,3000
11,10,plan,MP,30,2250
11,10,actual,Total,31,
11,10,actual,KP,31,
11,10,actual,MP,31,
11,10,actual,unbalance,31,
11,10,plan,Total,31,
11,10,plan,KP,31,
11,10,plan,MP,31,
11,11,actual,Total,1,3723.12
11,11,actual,KP,1,2302.22
11,11,actual,MP,1,1420.9
11,11,actual,unbalance,1,476.88
11,11,plan,Total,1,4200
11,11,plan,KP,1,2450
11,11,plan,MP,1,1750
11,11,actual,Total,2,4799.6
11,11,actual,KP,2,2841.23
11,11,actual,MP,2,1958.37
11,11,actual,unbalance,2,50.4
11,11,plan,Total,2,4850
11,11,plan,KP,2,2700
11,11,plan,MP,2,2150
11,11,actual,Total,3,5309.14
11,11,actual,KP,3,2564.88
11,11,actual,MP,3,2744.26
11,11,actual,unbalance,3,-559.14
11,11,plan,Total,3,4750
11,11,plan,KP,3,2300
11,11,plan,MP,3,2450
11,11,actual,Total,4,4897.59
11,11,actual,KP,4,2480.89
11,11,actual,MP,4,2416.7
11,11,actual,unbalance,4,-547.59
11,11,plan,Total,4,4350
11,11,plan,KP,4,2350
11,11,plan,MP,4,2000
11,11,actual,Total,5,4917.6
11,11,actual,KP,5,2630.17
11,11,actual,MP,5,2287.44
11,11,actual,unbalance,5,382.4
11,11,plan,Total,5,5300
11,11,plan,KP,5,2900
11,11,plan,MP,5,2400
11,11,actual,Total,6,5022.52
11,11,actual,KP,6,2451.27
11,11,actual,MP,6,2571.25
11,11,actual,unbalance,6,77.48
11,11,plan,Total,6,5100
11,11,plan,KP,6,2700
11,11,plan,MP,6,2400
11,11,actual,Total,7,5209.25
11,11,actual,KP,7,2707.07
11,11,actual,MP,7,2502.18
11,11,actual,unbalance,7,-109.25
11,11,plan,Total,7,5100
11,11,plan,KP,7,2700
11,11,plan,MP,7,2400
11,11,actual,Total,8,4897.58
11,11,actual,KP,8,2784.62
11,11,actual,MP,8,2112.96
11,11,actual,unbalance,8,202.42
11,11,plan,Total,8,5100
11,11,plan,KP,8,2700
11,11,plan,MP,8,2400
11,11,actual,Total,9,5503.34
11,11,actual,KP,9,2911.64
11,11,actual,MP,9,2591.7
11,11,actual,unbalance,9,-503.34
11,11,plan,Total,9,5000
11,11,plan,KP,9,2600
11,11,plan,MP,9,2400
11,11,actual,Total,10,4984.99
11,11,actual,KP,10,2965.59
11,11,actual,MP,10,2019.4
11,11,actual,unbalance,10,15.01
11,11,plan,Total,10,5000
11,11,plan,KP,10,2600
11,11,plan,MP,10,2400
11,11,actual,Total,11,5153.08
11,11,actual,KP,11,2265.68
11,11,actual,MP,11,2887.4
11,11,actual,unbalance,11,-53.08
11,11,plan,Total,11,5100
11,11,plan,KP,11,2700
11,11,plan,MP,11,2400
11,11,actual,Total,12,5356.11
11,11,actual,KP,12,2679.05
11,11,actual,MP,12,2677.06
11,11,actual,unbalance,12,-456.11
11,11,plan,Total,12,4900
11,11,plan,KP,12,2800
11,11,plan,MP,12,2100
11,11,actual,Total,13,4786.63
11,11,actual,KP,13,2653.81
11,11,actual,MP,13,2132.83
11,11,actual,unbalance,13,363.37
11,11,plan,Total,13,5150
11,11,plan,KP,13,2700
11,11,plan,MP,13,2450
11,11,actual,Total,14,4767.16
11,11,actual,KP,14,2566.81
11,11,actual,MP,14,2200.35
11,11,actual,unbalance,14,532.84
11,11,plan,Total,14,5300
11,11,plan,KP,14,2700
11,11,plan,MP,14,2600
11,11,actual,Total,15,5008.57
11,11,actual,KP,15,2488.87
11,11,actual,MP,15,2519.7
11,11,actual,unbalance,15,-8.57
11,11,plan,Total,15,5000
11,11,plan,KP,15,2700
11,11,plan,MP,15,2300
11,11,actual,Total,16,5093.45
11,11,actual,KP,16,2746.31
11,11,actual,MP,16,2347.14
11,11,actual,unbalance,16,-193.45
11,11,plan,Total,16,4900
11,11,plan,KP,16,2700
11,11,plan,MP,16,2200
11,11,actual,Total,17,5311.63
11,11,actual,KP,17,2940.96
11,11,actual,MP,17,2370.67
11,11,actual,unbalance,17,-311.63
11,11,plan,Total,17,5000
11,11,plan,KP,17,2700
11,11,plan,MP,17,2300
11,11,actual,Total,18,6358.05
11,11,actual,KP,18,3045.9
11,11,actual,MP,18,3312.15
11,11,actual,unbalance,18,-1358.05
11,11,plan,Total,18,5000
11,11,plan,KP,18,2700
11,11,plan,MP,18,2300
11,11,actual,Total,19,5353.65
11,11,actual,KP,19,2891.99
11,11,actual,MP,19,2461.67
11,11,actual,unbalance,19,-153.65
11,11,plan,Total,19,5200
11,11,plan,KP,19,2900
11,11,plan,MP,19,2300
11,11,actual,Total,20,5656.29
11,11,actual,KP,20,2907.18
11,11,actual,MP,20,2749.11
11,11,actual,unbalance,20,-56.29
11,11,plan,Total,20,5600
11,11,plan,KP,20,3000
11,11,plan,MP,20,2600
11,11,actual,Total,21,4948.17
11,11,actual,KP,21,3045.29
11,11,actual,MP,21,1902.88
11,11,actual,unbalance,21,501.83
11,11,plan,Total,21,5450
11,11,plan,KP,21,2850
11,11,plan,MP,21,2600
11,11,actual,Total,22,5991.25
11,11,actual,KP,22,3290.34
11,11,actual,MP,22,2700.91
11,11,actual,unbalance,22,-391.25
11,11,plan,Total,22,5600
11,11,plan,KP,22,2900
11,11,plan,MP,22,2700
11,11,actual,Total,23,5559.01
11,11,actual,KP,23,2986.98
11,11,actual,MP,23,2572.03
11,11,actual,unbalance,23,40.99
11,11,plan,Total,23,5600
11,11,plan,KP,23,2900
11,11,plan,MP,23,2700
11,11,actual,Total,24,5312.86
11,11,actual,KP,24,3070.58
11,11,actual,MP,24,2242.28
11,11,actual,unbalance,24,187.14
11,11,plan,Total,24,5500
11,11,plan,KP,24,2800
11,11,plan,MP,24,2700
11,11,actual,Total,25,5455.96
11,11,actual,KP,25,2989.01
11,11,actual,MP,25,2466.96
11,11,actual,unbalance,25,444.04
11,11,plan,Total,25,5900
11,11,plan,KP,25,3200
11,11,plan,MP,25,2700
11,11,actual,Total,26,4997.1
11,11,actual,KP,26,3143.4
11,11,actual,MP,26,1853.7
11,11,actual,unbalance,26,402.9
11,11,plan,Total,26,5400
11,11,plan,KP,26,3150
11,11,plan,MP,26,2250
11,11,actual,Total,27,4966.87
11,11,actual,KP,27,2835.8
11,11,actual,MP,27,2131.07
11,11,actual,unbalance,27,533.13
11,11,plan,Total,27,5500
11,11,plan,KP,27,3000
11,11,plan,MP,27,2500
11,11,actual,Total,28,5292.23
11,11,actual,KP,28,3164.38
11,11,actual,MP,28,-372.14
11,11,actual,unbalance,28,2127.86
11,11,plan,Total,28,5200
11,11,plan,KP,28,2900
11,11,plan,MP,28,2300
11,11,actual,Total,29,4942.77
11,11,actual,KP,29,2864.25
11,11,actual,MP,29,2078.52
11,11,actual,unbalance,29,157.23
11,11,plan,Total,29,5100
11,11,plan,KP,29,2900
11,11,plan,MP,29,2200
11,11,actual,Total,30,5012.07
11,11,actual,KP,30,2984.93
11,11,actual,MP,30,2027.15
11,11,actual,unbalance,30,187.93
11,11,plan,Total,30,5200
11,11,plan,KP,30,3000
11,11,plan,MP,30,2200
11,11,actual,Total,31,
11,11,actual,KP,31,
11,11,actual,MP,31,
11,11,actual,unbalance,31,
11,11,plan,Total,31,
11,11,plan,KP,31,
11,11,plan,MP,31,
11,12,actual,Total,1,3916.9
11,12,actual,KP,1,2505.55
11,12,actual,MP,1,1411.35
11,12,actual,unbalance,1,983.1
11,12,plan,Total,1,4900
11,12,plan,KP,1,2500
11,12,plan,MP,1,2400
11,12,actual,Total,2,4835.46
11,12,actual,KP,2,2671.15
11,12,actual,MP,2,2164.31
11,12,actual,unbalance,2,-35.46
11,12,plan,Total,2,4800
11,12,plan,KP,2,2500
11,12,plan,MP,2,2300
11,12,actual,Total,3,4455.29
11,12,actual,KP,3,2297.04
11,12,actual,MP,3,2158.25
11,12,actual,unbalance,3,1194.71
11,12,plan,Total,3,5650
11,12,plan,KP,3,2650
11,12,plan,MP,3,3000
11,12,actual,Total,4,4695.15
11,12,actual,KP,4,2576.07
11,12,actual,MP,4,2119.08
11,12,actual,unbalance,4,-595.15
11,12,plan,Total,4,4100
11,12,plan,KP,4,2200
11,12,plan,MP,4,1900
11,12,actual,Total,5,4861.93
11,12,actual,KP,5,2615.34
11,12,actual,MP,5,2246.58
11,12,actual,unbalance,5,88.07
11,12,plan,Total,5,4950
11,12,plan,KP,5,2650
11,12,plan,MP,5,2300
11,12,actual,Total,6,5352.37
11,12,actual,KP,6,2679.77
11,12,actual,MP,6,2672.6
11,12,actual,unbalance,6,-502.37
11,12,plan,Total,6,4850
11,12,plan,KP,6,2650
11,12,plan,MP,6,2200
11,12,actual,Total,7,4770.26
11,12,actual,KP,7,2707.94
11,12,actual,MP,7,2062.32
11,12,actual,unbalance,7,79.74
11,12,plan,Total,7,4850
11,12,plan,KP,7,2650
11,12,plan,MP,7,2200
11,12,actual,Total,8,4986.25
11,12,actual,KP,8,2741
11,12,actual,MP,8,2245.25
11,12,actual,unbalance,8,213.75
11,12,plan,Total,8,5200
11,12,plan,KP,8,2650
11,12,plan,MP,8,2550
11,12,actual,Total,9,5574.01
11,12,actual,KP,9,2745.33
11,12,actual,MP,9,2828.67
11,12,actual,unbalance,9,-674
11,12,plan,Total,9,4900
11,12,plan,KP,9,2700
11,12,plan,MP,9,2200
11,12,actual,Total,10,5732.25
11,12,actual,KP,10,2863.1
11,12,actual,MP,10,2869.15
11,12,actual,unbalance,10,-832.25
11,12,plan,Total,10,4900
11,12,plan,KP,10,2700
11,12,plan,MP,10,2200
11,12,actual,Total,11,5239.95
11,12,actual,KP,11,2447.04
11,12,actual,MP,11,2792.91
11,12,actual,unbalance,11,-39.95
11,12,plan,Total,11,5200
11,12,plan,KP,11,2650
11,12,plan,MP,11,2550
11,12,actual,Total,12,5003.22
11,12,actual,KP,12,2799.24
11,12,actual,MP,12,2203.98
11,12,actual,unbalance,12,346.78
11,12,plan,Total,12,5350
11,12,plan,KP,12,2800
11,12,plan,MP,12,2550
11,12,actual,Total,13,4969.82
11,12,actual,KP,13,2648.41
11,12,actual,MP,13,2321.41
11,12,actual,unbalance,13,130.18
11,12,plan,Total,13,5100
11,12,plan,KP,13,2500
11,12,plan,MP,13,2600
11,12,actual,Total,14,5145.79
11,12,actual,KP,14,2660.61
11,12,actual,MP,14,2485.18
11,12,actual,unbalance,14,-245.79
11,12,plan,Total,14,4900
11,12,plan,KP,14,2500
11,12,plan,MP,14,2400
11,12,actual,Total,15,5216.22
11,12,actual,KP,15,2508.81
11,12,actual,MP,15,2707.41
11,12,actual,unbalance,15,-166.22
11,12,plan,Total,15,5050
11,12,plan,KP,15,2650
11,12,plan,MP,15,2400
11,12,actual,Total,16,5304.4
11,12,actual,KP,16,2766.05
11,12,actual,MP,16,2538.35
11,12,actual,unbalance,16,-204.4
11,12,plan,Total,16,5100
11,12,plan,KP,16,2700
11,12,plan,MP,16,2400
11,12,actual,Total,17,5052.18
11,12,actual,KP,17,2876.28
11,12,actual,MP,17,2175.9
11,12,actual,unbalance,17,147.82
11,12,plan,Total,17,5200
11,12,plan,KP,17,2700
11,12,plan,MP,17,2500
11,12,actual,Total,18,6208.75
11,12,actual,KP,18,2898.59
11,12,actual,MP,18,3310.16
11,12,actual,unbalance,18,-1008.75
11,12,plan,Total,18,5200
11,12,plan,KP,18,2700
11,12,plan,MP,18,2500
11,12,actual,Total,19,4976.67
11,12,actual,KP,19,2893.63
11,12,actual,MP,19,2083.03
11,12,actual,unbalance,19,73.34
11,12,plan,Total,19,5050
11,12,plan,KP,19,2850
11,12,plan,MP,19,2200
11,12,actual,Total,20,5533.55
11,12,actual,KP,20,3216.01
11,12,actual,MP,20,2317.54
11,12,actual,unbalance,20,166.45
11,12,plan,Total,20,5700
11,12,plan,KP,20,3000
11,12,plan,MP,20,2700
11,12,actual,Total,21,4864.21
11,12,actual,KP,21,3020.79
11,12,actual,MP,21,1843.42
11,12,actual,unbalance,21,185.79
11,12,plan,Total,21,5050
11,12,plan,KP,21,2900
11,12,plan,MP,21,2150
11,12,actual,Total,22,5542.31
11,12,actual,KP,22,3213.93
11,12,actual,MP,22,2328.39
11,12,actual,unbalance,22,-42.31
11,12,plan,Total,22,5500
11,12,plan,KP,22,3200
11,12,plan,MP,22,2300
11,12,actual,Total,23,5311.61
11,12,actual,KP,23,2887.19
11,12,actual,MP,23,2424.42
